authorityValue,dsQID,authorityValueLabel,authorityTypeLabel,externalID
https://catalog.digital-scriptorium.org/entity/Q19901,Q19901,Volpago del Montello,Place (Authority File),http://vocab.getty.edu/tgn/1047496
https://catalog.digital-scriptorium.org/entity/Q5012,Q5012,Volterra,Place (Authority File),http://vocab.getty.edu/tgn/7006305
https://catalog.digital-scriptorium.org/entity/Q38322,Q38322,Waldhausen,Place (Authority File),http://vocab.getty.edu/tgn/8713458
https://catalog.digital-scriptorium.org/entity/Q7799,Q7799,Wales,Place (Authority File),http://vocab.getty.edu/tgn/7002443
https://catalog.digital-scriptorium.org/entity/Q42471,Q42471,Wambaix,Place (Authority File),http://vocab.getty.edu/tgn/7596307
https://catalog.digital-scriptorium.org/entity/Q20357,Q20357,Warwick,Place (Authority File),http://vocab.getty.edu/tgn/7010957
https://catalog.digital-scriptorium.org/entity/Q810,Q810,Warwickshire,Place (Authority File),http://vocab.getty.edu/tgn/7008178
https://catalog.digital-scriptorium.org/entity/Q48697,Q48697,Wazīrābād,Place (Authority File),http://vocab.getty.edu/tgn/1083859
https://catalog.digital-scriptorium.org/entity/Q38323,Q38323,Wernigerode,Place (Authority File),http://vocab.getty.edu/tgn/7012889
https://catalog.digital-scriptorium.org/entity/Q18344,Q18344,West Africa,Place (Authority File),http://vocab.getty.edu/tgn/7032927
https://catalog.digital-scriptorium.org/entity/Q48712,Q48712,West Azerbaijan,Place (Authority File),http://vocab.getty.edu/tgn/1001048
https://catalog.digital-scriptorium.org/entity/Q38324,Q38324,West Midlands,Place (Authority File),http://vocab.getty.edu/tgn/7029506
https://catalog.digital-scriptorium.org/entity/Q100360,Q100360,Western Asia,Place (Authority File),http://vocab.getty.edu/tgn/8714326
https://catalog.digital-scriptorium.org/entity/Q10830,Q10830,Western Europe,Place (Authority File),http://vocab.getty.edu/tgn/4003761
https://catalog.digital-scriptorium.org/entity/Q38325,Q38325,Western France,Place (Authority File),http://vocab.getty.edu/tgn/4004039
https://catalog.digital-scriptorium.org/entity/Q54678,Q54678,Westhoek,Place (Authority File),http://vocab.getty.edu/tgn/8060287
https://catalog.digital-scriptorium.org/entity/Q38326,Q38326,Westphalia,Place (Authority File),http://vocab.getty.edu/tgn/7012772
https://catalog.digital-scriptorium.org/entity/Q38327,Q38327,Wiblingen,Place (Authority File),http://vocab.getty.edu/tgn/7084564
https://catalog.digital-scriptorium.org/entity/Q68007,Q68007,Wigmore,Place (Authority File),http://vocab.getty.edu/tgn/7011115
https://catalog.digital-scriptorium.org/entity/Q17536,Q17536,Wiltshire,Place (Authority File),http://vocab.getty.edu/tgn/7008180
https://catalog.digital-scriptorium.org/entity/Q16424,Q16424,Winchcombe,Place (Authority File),http://vocab.getty.edu/tgn/7011144
https://catalog.digital-scriptorium.org/entity/Q3094,Q3094,Wittenberg,Place (Authority File),http://vocab.getty.edu/tgn/7012349
https://catalog.digital-scriptorium.org/entity/Q74804,Q74804,Witzenhausen,Place (Authority File),http://vocab.getty.edu/tgn/1041864
https://catalog.digital-scriptorium.org/entity/Q1296,Q1296,Worcestershire,Place (Authority File),http://vocab.getty.edu/tgn/5000227
https://catalog.digital-scriptorium.org/entity/Q68010,Q68010,Worms,Place (Authority File),http://vocab.getty.edu/tgn/7005108
https://catalog.digital-scriptorium.org/entity/Q20355,Q20355,Würzburg,Place (Authority File),http://vocab.getty.edu/tgn/7004335
https://catalog.digital-scriptorium.org/entity/Q27481,Q27481,Yazd,Place (Authority File),http://vocab.getty.edu/tgn/7002173
https://catalog.digital-scriptorium.org/entity/Q2825,Q2825,Yemen,Place (Authority File),http://vocab.getty.edu/tgn/7000261
https://catalog.digital-scriptorium.org/entity/Q52689,Q52689,Yiannitsá,Place (Authority File),http://vocab.getty.edu/tgn/1042254
https://catalog.digital-scriptorium.org/entity/Q16409,Q16409,York,Place (Authority File),http://vocab.getty.edu/tgn/7011995
https://catalog.digital-scriptorium.org/entity/Q38328,Q38328,Yorkshire,Place (Authority File),http://vocab.getty.edu/tgn/7008171
https://catalog.digital-scriptorium.org/entity/Q38329,Q38329,Yugoslavia,Place (Authority File),http://vocab.getty.edu/tgn/8713918
https://catalog.digital-scriptorium.org/entity/Q4330,Q4330,Zaragoza,Place (Authority File),http://vocab.getty.edu/tgn/7008813
https://catalog.digital-scriptorium.org/entity/Q76276,Q76276,Zevio,Place (Authority File),http://vocab.getty.edu/tgn/1047515
https://catalog.digital-scriptorium.org/entity/Q12706,Q12706,Zhejiang,Place (Authority File),http://vocab.getty.edu/tgn/7002076
https://catalog.digital-scriptorium.org/entity/Q38330,Q38330,Zurich,Place (Authority File),http://vocab.getty.edu/tgn/7007302
https://catalog.digital-scriptorium.org/entity/Q16411,Q16411,Zwolle,Place (Authority File),http://vocab.getty.edu/tgn/7007077
https://catalog.digital-scriptorium.org/entity/Q650,Q650,undetermined,Place (Authority File),http://vocab.getty.edu/tgn/7544559
https://catalog.digital-scriptorium.org/entity/Q38318,Q38318,various locations,Place (Authority File),http://vocab.getty.edu/tgn/8698129
https://catalog.digital-scriptorium.org/entity/Q66905,Q66905,Ávila,Place (Authority File),http://vocab.getty.edu/tgn/7007090
https://catalog.digital-scriptorium.org/entity/Q6991,Q6991,Écija,Place (Authority File),http://vocab.getty.edu/tgn/7007091
https://catalog.digital-scriptorium.org/entity/Q68008,Q68008,Édhessa,Place (Authority File),http://vocab.getty.edu/tgn/1041944
https://catalog.digital-scriptorium.org/entity/Q54965,Q54965,Évora,Place (Authority File),http://vocab.getty.edu/tgn/7010600
https://catalog.digital-scriptorium.org/entity/Q38148,Q38148,Île-de-France,Place (Authority File),http://vocab.getty.edu/tgn/7002883
https://catalog.digital-scriptorium.org/entity/Q52685,Q52685,Üsküdar,Place (Authority File),http://vocab.getty.edu/tgn/1085853
https://catalog.digital-scriptorium.org/entity/Q27477,Q27477,Āgra,Place (Authority File),http://vocab.getty.edu/tgn/7001493
https://catalog.digital-scriptorium.org/entity/Q48689,Q48689,Ārān,Place (Authority File),http://vocab.getty.edu/tgn/1078919
https://catalog.digital-scriptorium.org/entity/Q75952,Q75952,İstanbul,Place (Authority File),http://vocab.getty.edu/tgn/1001052
https://catalog.digital-scriptorium.org/entity/Q4991,Q4991,Świętokrzyskie Voivodeship,Place (Authority File),http://vocab.getty.edu/tgn/7024129
https://catalog.digital-scriptorium.org/entity/Q100841,Q100841,Şāliḩīyah,Place (Authority File),http://vocab.getty.edu/tgn/7594294
https://catalog.digital-scriptorium.org/entity/Q130,Q130,Šibenik,Place (Authority File),http://vocab.getty.edu/tgn/7015447
https://catalog.digital-scriptorium.org/entity/Q64090,Q64090,Ḥamāh,Place (Authority File),http://vocab.getty.edu/tgn/7002276
